Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
Toyota,2008,Foreign Used,86643,1500,Petrol,Automatic,2940000,
Honda,2012,Nigerian Used,58920,2400,Petrol,Automatic,2512000,
Ford,2013,Foreign Used,171155,3500,Petrol,Automatic,4935000,SUV
Nissan,2001,Nigerian Used,172358,3500,Petrol,Automatic,1248000,SUV
Lexus,2007,Nigerian Used,266358,35,Petrol,Automatic,3600000,
Nissan,2012,Foreign Used,231941,2500,Petrol,Automatic,4387500,
Toyota,2003,Nigerian Used,182846,1800,Petrol,Automatic,1785000,
Toyota,2009,Foreign Used,130789,2700,Petrol,Automatic,3952000,
Lexus,2002,Foreign Used,211561,3000,Petrol,Automatic,3487500,
BMW,2010,Foreign Used,277475,,Petrol,Automatic,6300000,SUV
Toyota,2009,Nigerian Used,108958,2000,Petrol,Automatic,3432000,
Mercedes-Benz,2004,Foreign Used,510152,2100,Diesel,Automatic,3375000,
Toyota,,,87710,,,Automatic,2698000,
Ford,2008,Foreign Used,258390,4600,Petrol,Automatic,3937500,
Infiniti,2005,Nigerian Used,204946,3500,Petrol,Automatic,2812500,SUV
Toyota,2007,Foreign Used,164013,3500,Petrol,Automatic,4050000,
Acura,2016,Nigerian Used,163198,3500,Petrol,Automatic,11025000,SUV
Lexus,2001,Nigerian Used,283860,3000,Petrol,Automatic,2600000,SUV
Honda,2008,Nigerian Used,85766,3500,Petrol,Automatic,1687500,
Toyota,2010,Foreign Used,233977,2400,Petrol,Automatic,5062500,
Ford,1999,Foreign Used,234627,3000,Petrol,Automatic,1050000,
Peugeot,2002,Foreign Used,295860,,Petrol,Manual,2250000,
Toyota,2008,Nigerian Used,196552,1800,Petrol,Automatic,2700000,
Infiniti,2002,Nigerian Used,109615,3500,Petrol,Automatic,892500,SUV
Honda,2008,Nigerian Used,293360,2400,Petrol,Automatic,1912500,
Toyota,2003,Nigerian Used,182846,1800,Petrol,Automatic,1785000,
Ford,2014,Nigerian Used,68442,2000,Petrol,Automatic,5062500,
Toyota,2001,Nigerian Used,350884,2200,Petrol,Automatic,1196000,
Lexus,2013,Foreign Used,219832,3400,Petrol,Automatic,13500000,SUV
Ford,1999,Foreign Used,234627,3000,Petrol,Automatic,1050000,
Jeep,2008,Foreign Used,239555,3700,Petrol,Automatic,4500000,SUV
Ford,2008,Nigerian Used,124327,4600,Petrol,Automatic,3937500,
Kia,2013,Nigerian Used,81596,2400,Petrol,Automatic,3150000,
Mercedes-Benz,2001,Nigerian Used,158413,1800,Petrol,Manual,1050000,
Toyota,2006,Nigerian Used,244551,4000,Petrol,Automatic,3150000,SUV
Honda,2008,Nigerian Used,104050,2500,Petrol,Automatic,2025000,
Lexus,2007,Nigerian Used,313140,3500,Petrol,Automatic,3328000,
Toyota,1999,Nigerian Used,311925,3000,Petrol,Automatic,1350000,
Mercedes-Benz,2012,Foreign Used,196553,3000,Petrol,Automatic,5250000,
Mercedes-Benz,2001,Nigerian Used,158413,1800,Petrol,Manual,1050000,
Lexus,2007,Nigerian Used,313140,3500,Petrol,Automatic,3328000,
Honda,2008,Nigerian Used,104050,2500,Petrol,Automatic,2025000,
Toyota,1999,Nigerian Used,311925,3000,Petrol,Automatic,1350000,
Toyota,2010,Nigerian Used,251253,2500,Petrol,Automatic,2812500,
Acura,2009,Nigerian Used,112,3500,Petrol,Automatic,3990000,
Toyota,2012,Nigerian Used,231414,2400,Petrol,Automatic,3600000,
Opel,2000,Nigerian Used,178190,1400,Petrol,Automatic,840000,
Hyundai,2012,Nigerian Used,124219,1600,Petrol,Automatic,2700000,
Lexus,2007,Nigerian Used,168422,3000,Petrol,Automatic,2625000,
Toyota,2007,Foreign Used,288213,2400,Petrol,Automatic,3937500,
Mercedes-Benz,2010,Nigerian Used,248646,3000,Petrol,Automatic,4612500,
Mitsubishi,2005,Nigerian Used,159742,3500,Petrol,Automatic,1012500,SUV
Toyota,2019,Foreign Used,51484,2400,Petrol,Automatic,16875000,
BMW,2003,Nigerian Used,,3000,Petrol,Automatic,956250,SUV
Toyota,2008,Nigerian Used,206410,2500,Petrol,Automatic,2475000,SUV
Toyota,2003,Nigerian Used,136682,1800,Petrol,Automatic,2137500,
Lexus,2006,Foreign Used,119197,3300,Petrol,Automatic,5850000,SUV
Toyota,2009,Nigerian Used,237332,2400,Petrol,Automatic,2812500,
Hyundai,2013,Nigerian Used,269194,2000,Petrol,Automatic,4095000,SUV
Ford,2013,Foreign Used,226430,2500,Petrol,Automatic,5145000,SUV
Lexus,2011,Foreign Used,207450,2500,Petrol,Automatic,4200000,
Pontiac,2009,Nigerian Used,80355,2400,Petrol,Automatic,2600000,
Ford,2001,Nigerian Used,88171,4200,Petrol,Automatic,2650000,
BMW,2008,Foreign Used,369147,3000,Petrol,Automatic,4725000,
Honda,2011,Nigerian Used,107345,2500,Petrol,Automatic,1575000,
Toyota,2004,Nigerian Used,196493,2400,Petrol,Automatic,1687500,
Hyundai,2016,Nigerian Used,86812,1800,Petrol,Automatic,3262500,
Toyota,2007,Nigerian Used,124822,2400,Petrol,Automatic,2812500,
Toyota,2017,Foreign Used,77647,2500,Petrol,Automatic,12180000,SUV
Toyota,2015,Nigerian Used,113843,1800,Petrol,CVT,5062500,
Honda,2009,Nigerian Used,132820,2400,Petrol,Automatic,2137500,
Pontiac,2010,Nigerian Used,71119,1800,Petrol,Automatic,3937500,
Toyota,2020,Foreign Used,57656,3500,Petrol,Automatic,42750000,SUV
Volkswagen,2011,Nigerian Used,158400,2500,Diesel,Manual,1575000,
Nissan,2007,Nigerian Used,136312,4000,Petrol,Automatic,2025000,SUV
Chrysler,1999,Nigerian Used,314115,3300,Petrol,Automatic,997500,
Mercedes-Benz,2006,Nigerian Used,287580,30,Petrol,Automatic,1890000,
Opel,2000,Nigerian Used,178190,1400,Petrol,Automatic,840000,
Toyota,2013,Foreign Used,113150,1800,Petrol,Automatic,3937500,
Chrysler,2002,Nigerian Used,351204,1600,Petrol,Manual,945000,
Toyota,2006,Nigerian Used,268487,3300,Petrol,Automatic,2812500,SUV
Toyota,2003,Nigerian Used,450912,2400,Petrol,Automatic,1912500,
Toyota,2003,Nigerian Used,447076,1500,Petrol,Automatic,1462500,
Lexus,2004,Foreign Used,146152,3300,Petrol,Automatic,4515000,SUV
Infiniti,2003,Nigerian Used,195784,3500,Petrol,Automatic,945000,SUV
Daihatsu,1997,Nigerian Used,305854,1800,Petrol,Manual,945000,
BMW,2005,Nigerian Used,228833,3000,Petrol,Automatic,1125000,
Toyota,2003,Nigerian Used,367531,4000,Petrol,Automatic,2137500,SUV
Opel,,,158909,,,Manual,794000,
Chevrolet,2008,Nigerian Used,277414,1600,Petrol,Automatic,840000,
Peugeot,2000,Nigerian Used,123300,1400,Petrol,Manual,945000,
Lexus,2001,Nigerian Used,227119,3000,Petrol,Automatic,2587500,SUV
Toyota,2010,Nigerian Used,120867,1800,Petrol,Automatic,2700000,
Nissan,1997,Nigerian Used,377755,3300,Petrol,Manual,840000,SUV
Toyota,2006,Foreign Used,190194,3000,Petrol,Automatic,2940000,
Mitsubishi,2001,Nigerian Used,192188,2400,Petrol,Automatic,892500,
Kia,2009,Nigerian Used,67642,1600,Petrol,Automatic,2940000,
Renault,2002,Nigerian Used,276254,1800,Petrol,Manual,840000,
Nissan,2005,Nigerian Used,236550,2500,Petrol,Automatic,945000,
Lexus,2008,Nigerian Used,164490,3500,Petrol,Automatic,6300000,SUV
Toyota,2004,Nigerian Used,266008,2400,Petrol,Automatic,1872000,
Nissan,1999,Nigerian Used,231986,3300,Petrol,Automatic,840000,
Toyota,1997,Nigerian Used,393678,3400,Petrol,Automatic,1462500,SUV
Honda,2003,Nigerian Used,320200,3000,Petrol,Automatic,945000,
Toyota,2011,Foreign Used,80429,3500,Petrol,Automatic,5250000,
Honda,2005,Foreign Used,108714,2500,,Automatic,2600000,
Volkswagen,1995,Nigerian Used,299689,1800,Petrol,Manual,735000,
Honda,2004,Nigerian Used,344102,3500,Petrol,Automatic,1687500,SUV
Mitsubishi,2006,Nigerian Used,79755,2000,Petrol,Automatic,945000,
Mazda,2006,Nigerian Used,273752,2300,Petrol,Manual,945000,
Toyota,2006,Nigerian Used,363770,1800,Petrol,Automatic,1155000,
Volkswagen,2002,Nigerian Used,260658,2000,Petrol,Automatic,892500,
Volkswagen,2006,Nigerian Used,320732,2000,Petrol,Manual,945000,
Honda,2006,Nigerian Used,105375,3000,Petrol,Automatic,1050000,
Nissan,2001,Nigerian Used,318605,3500,Petrol,Automatic,840000,SUV
Toyota,2004,Nigerian Used,266008,2400,Petrol,Automatic,1872000,
Honda,2006,Nigerian Used,182732,3500,Petrol,Automatic,945000,
Lexus,2001,Nigerian Used,227119,3000,Petrol,Automatic,2587500,SUV
Toyota,2011,Foreign Used,80429,3500,Petrol,Automatic,5250000,
BMW,2001,Nigerian Used,90828,3000,Petrol,Automatic,840000,
Toyota,2010,Nigerian Used,120867,1800,Petrol,Automatic,2700000,
BMW,2002,Nigerian Used,335038,2500,Petrol,Automatic,997500,
Honda,2009,Foreign Used,146331,1800,Petrol,Automatic,3120000,
Lexus,2008,Nigerian Used,164490,3500,Petrol,Automatic,6300000,SUV
Honda,2004,Nigerian Used,272575,2400,Petrol,Automatic,997500,
Toyota,1997,Nigerian Used,393678,3400,Petrol,Automatic,1462500,SUV
Honda,2005,Foreign Used,108714,2500,,Automatic,2600000,
Toyota,2007,Foreign Used,183139,2400,Petrol,Automatic,3465000,
Toyota,2009,Nigerian Used,252898,1800,Petrol,Automatic,2704000,
Nissan,2002,Nigerian Used,338106,3500,Petrol,Automatic,945000,SUV
Honda,1999,Nigerian Used,287181,2300,Petrol,Automatic,784000,
Mercedes-Benz,2006,Nigerian Used,225474,3500,Petrol,Automatic,4500000,SUV
Honda,1997,Nigerian Used,289470,2000,Petrol,Automatic,787500,SUV
Mazda,2010,Nigerian Used,322717,2500,Petrol,Automatic,2100000,SUV
Pontiac,2005,Foreign Used,299999,1800,Petrol,Automatic,3375000,
Nissan,2001,Nigerian Used,318605,3500,Petrol,Automatic,840000,SUV
Mazda,1998,Nigerian Used,272966,2000,Petrol,Automatic,845000,
Toyota,2008,Nigerian Used,223212,1800,Petrol,Automatic,2700000,
Mercedes-Benz,2013,Nigerian Used,181876,3500,Petrol,Automatic,12375000,SUV
Toyota,2010,Nigerian Used,140304,2000,Petrol,Automatic,3150000,
Toyota,2003,Nigerian Used,140248,2400,Petrol,Automatic,1575000,
Toyota,2005,Nigerian Used,273616,1800,Petrol,Automatic,2730000,
Jaguar,2001,Nigerian Used,259080,3000,Petrol,Automatic,682500,
Nissan,2005,Nigerian Used,163338,2500,Petrol,Automatic,892500,
Toyota,2003,Foreign Used,209016,2400,Petrol,Automatic,2704000,
Toyota,2002,Nigerian Used,249703,2400,Petrol,Automatic,1687500,
Honda,2006,Nigerian Used,105375,3000,Petrol,Automatic,1050000,
Honda,2006,Nigerian Used,182732,3500,Petrol,Automatic,945000,
Chevrolet,2014,Nigerian Used,74781,1800,Petrol,Manual,913500,
Honda,2005,Nigerian Used,198759,2400,Petrol,Automatic,1687500,
BMW,2001,Nigerian Used,90828,3000,Petrol,Automatic,840000,
Honda,2003,Nigerian Used,507619,2400,Petrol,Automatic,945000,
Chevrolet,2010,Nigerian Used,1800,1800,,Manual,840000,
Nissan,,,180591,,,Manual,751250,
Nissan,1999,Nigerian Used,137900,3300,Petrol,Automatic,765000,
Toyota,2002,Nigerian Used,257575,2500,Petrol,Automatic,1462500,
Lexus,1999,Nigerian Used,380983,3000,Petrol,Automatic,1687500,SUV
BMW,2002,Nigerian Used,335038,2500,Petrol,Automatic,997500,
Honda,2008,Nigerian Used,307372,1500,Petrol,Manual,852500,
Nissan,2001,Nigerian Used,266361,3500,Petrol,Automatic,787500,SUV
Honda,2004,Nigerian Used,272575,2400,Petrol,Automatic,997500,
Toyota,2010,Nigerian Used,177112,3500,Petrol,Automatic,6525000,SUV
Honda,2003,Nigerian Used,175967,2400,Petrol,Automatic,840000,
Toyota,2002,Nigerian Used,490815,2400,Petrol,Automatic,2587500,
Peugeot,2008,Nigerian Used,362099,2000,Petrol,Automatic,735000,
Honda,2005,Nigerian Used,181490,3500,Hybrid,Automatic,840000,
Toyota,2004,Nigerian Used,189886,4000,Petrol,Automatic,3375000,SUV
Toyota,2003,Foreign Used,178113,1800,Petrol,Automatic,2812500,
Honda,2008,Nigerian Used,136547,35,Petrol,Automatic,1785000,
Peugeot,2000,Nigerian Used,210851,2000,Petrol,Manual,892500,
Nissan,2006,Nigerian Used,244693,4000,Petrol,Automatic,892500,
Toyota,2008,Nigerian Used,269054,2400,Petrol,Automatic,3206250,
Honda,2002,Nigerian Used,385231,2400,Petrol,Automatic,945000,SUV
Honda,1998,Nigerian Used,370551,2300,Petrol,Automatic,780000,
Mitsubishi,2001,Nigerian Used,188821,3500,Petrol,Automatic,945000,SUV
Lexus,2010,Nigerian Used,289309,3500,Petrol,Automatic,5287500,
Honda,2004,Nigerian Used,105328,2400,Petrol,Automatic,792500,
Ford,2014,Foreign Used,71208,3500,Petrol,Automatic,9000000,SUV
Lexus,1999,Nigerian Used,197165,3000,Petrol,Automatic,2137500,SUV
Ford,2008,Nigerian Used,12500,3000,Petrol,Automatic,1462500,SUV
Peugeot,2008,Nigerian Used,93565,1600,Petrol,Manual,945000,
Toyota,2014,Foreign Used,101408,4600,Petrol,Automatic,18000000,
Mazda,2006,Nigerian Used,201669,3000,Petrol,Automatic,945000,
Honda,2002,Nigerian Used,298834,1700,Petrol,Automatic,840000,
Peugeot,2008,Nigerian Used,1157134,1500,Petrol,Manual,735000,
Mazda,2002,Nigerian Used,217433,1800,Petrol,Manual,1125000,
Honda,2005,Nigerian Used,557768,2400,Petrol,Automatic,787500,
Hyundai,2010,Foreign Used,35587,2000,Petrol,Automatic,3375000,
Honda,2003,Nigerian Used,345282,3000,Petrol,Automatic,997500,
Toyota,2008,Nigerian Used,269054,2400,Petrol,Automatic,3206250,
Nissan,,,87388,,,Automatic,906000,
Volkswagen,2005,Nigerian Used,92851,2000,Petrol,Automatic,735000,
Ford,2014,Foreign Used,71208,3500,Petrol,Automatic,9000000,SUV
Lexus,2010,Nigerian Used,289309,3500,Petrol,Automatic,5287500,
Lexus,1999,Nigerian Used,197165,3000,Petrol,Automatic,2137500,SUV
Mercedes-Benz,2001,Nigerian Used,253961,3000,Petrol,Automatic,840000,
Ford,2008,Nigerian Used,12500,3000,Petrol,Automatic,1462500,SUV
Toyota,2014,Foreign Used,101408,4600,Petrol,Automatic,18000000,
Honda,2003,Nigerian Used,176314,2400,Petrol,Automatic,945000,
Nissan,2007,Nigerian Used,293534,2000,Petrol,Automatic,945000,
Mazda,2002,Nigerian Used,217433,1800,Petrol,Manual,1125000,
Toyota,2012,Foreign Used,321167,2400,Petrol,Automatic,6018750,
Honda,2003,Nigerian Used,284117,2400,Petrol,Automatic,945000,
Lexus,2005,Nigerian Used,258030,3300,Petrol,Automatic,3600000,SUV
Honda,2003,Nigerian Used,176314,2400,Petrol,Automatic,945000,
Honda,2012,Nigerian Used,93216,3500,Petrol,Automatic,3600000,
Mercedes-Benz,2008,Foreign Used,307063,3000,Petrol,Automatic,4784000,
Volkswagen,2006,Nigerian Used,251921,,Petrol,Automatic,945000,
Hyundai,1999,Nigerian Used,174634,2000,Petrol,Manual,682500,
Honda,2001,Nigerian Used,266925,2300,Petrol,Automatic,936000,
Honda,2003,Nigerian Used,345282,3000,Petrol,Automatic,997500,
Honda,2003,Nigerian Used,284117,2400,Petrol,Automatic,945000,
Honda,2005,Nigerian Used,579135,3000,Petrol,Automatic,997500,
Nissan,2001,Nigerian Used,250035,1800,Petrol,Manual,787500,
Skoda,2012,Nigerian Used,105308,1400,Petrol,Manual,1125000,
Ford,1998,Nigerian Used,481659,2300,Petrol,Manual,840000,
Mazda,2005,Nigerian Used,304471,2300,Petrol,Automatic,892500,
Land Rover,2008,Foreign Used,137794,3200,Petrol,Automatic,3675000,SUV
Infiniti,2001,Nigerian Used,,3000,Petrol,Automatic,735000,
Honda,2002,Nigerian Used,592151,200,Petrol,Manual,630000,
Kia,2012,Nigerian Used,80198,2000,Petrol,Automatic,3990000,
Honda,2004,Nigerian Used,261384,2400,Petrol,Automatic,1125000,
Lexus,2006,Nigerian Used,241518,3300,Hybrid,Automatic,3255000,SUV
Mercedes-Benz,2010,Nigerian Used,104302,5500,Petrol,Automatic,10687500,
Toyota,2009,Foreign Used,87455,2400,Petrol,Automatic,4050000,
Ford,1997,Nigerian Used,316312,4000,Petrol,Automatic,840000,
Toyota,2008,Nigerian Used,72138,2400,Petrol,Automatic,3640000,SUV
Honda,1995,Nigerian Used,244038,2200,Petrol,Automatic,840000,
Honda,2000,Nigerian Used,198095,2000,Petrol,Automatic,840000,SUV
Honda,2004,Nigerian Used,433507,2400,Petrol,Automatic,945000,
Mercedes-Benz,2001,Nigerian Used,253961,3000,Petrol,Automatic,840000,
Toyota,2006,Nigerian Used,170338,1800,Petrol,Automatic,1687500,
Lexus,2013,Nigerian Used,131925,3500,Petrol,Automatic,10400000,
Volkswagen,2001,Nigerian Used,346388,2000,Petrol,Manual,682500,
Honda,2003,Nigerian Used,234442,1700,Petrol,Automatic,945000,
Honda,,,124967,,,Automatic,794000,
Toyota,1998,Nigerian Used,9999,1800,Petrol,Automatic,945000,
Ford,2012,Nigerian Used,71210,3500,Petrol,Automatic,4837500,SUV
Honda,2005,Nigerian Used,94051,3500,Petrol,Automatic,1872000,SUV
Ford,2011,Foreign Used,278934,3500,Petrol,Automatic,5737500,
Lexus,2005,Foreign Used,176454,3000,Petrol,Automatic,4837500,SUV
Honda,1999,Nigerian Used,445553,2300,Petrol,Automatic,936000,
Toyota,2009,Nigerian Used,147469,2400,Petrol,Automatic,2587500,
Hyundai,2003,Nigerian Used,82003,2000,Petrol,Automatic,840000,
Chevrolet,2004,Foreign Used,319874,5300,Petrol,Automatic,3937500,
Toyota,,,142444,,,Manual,962000,
Lexus,2008,Nigerian Used,280543,3500,Petrol,Automatic,2625000,
Renault,2004,Nigerian Used,174106,,Petrol,Manual,840000,
Toyota,2001,Nigerian Used,244530,3000,Petrol,Automatic,997500,
Toyota,2000,Nigerian Used,255724,1800,Petrol,Automatic,840000,
Toyota,1998,Nigerian Used,386928,1800,Petrol,Automatic,945000,
Toyota,2006,Nigerian Used,312878,3300,Petrol,Automatic,3375000,SUV
Suzuki,1999,Nigerian Used,308182,1600,Petrol,Automatic,630000,
Toyota,1997,Nigerian Used,327566,2200,Petrol,Automatic,945000,
Lexus,2009,Nigerian Used,91745,3500,Petrol,Automatic,3825000,
Toyota,2009,Nigerian Used,68508,1800,Petrol,Automatic,2587500,
Toyota,1999,Nigerian Used,198658,3000,Petrol,Automatic,997500,
Honda,2001,Nigerian Used,100000,2300,Petrol,Automatic,832000,
Toyota,2000,Nigerian Used,356402,2200,Petrol,Automatic,892500,
Nissan,2001,Nigerian Used,140344,1000,Petrol,Manual,682500,
Toyota,1998,Nigerian Used,480001,2200,Petrol,Automatic,840000,
Toyota,2004,Foreign Used,210375,2000,Diesel,Manual,2025000,
Hyundai,2015,Foreign Used,199762,3800,Petrol,Automatic,12937500,
Toyota,2000,Nigerian Used,511509,3000,Petrol,Automatic,892500,
Toyota,1996,Nigerian Used,344883,2200,Petrol,Automatic,936000,
Honda,2012,Nigerian Used,106612,2000,Petrol,Automatic,1800000,
Nissan,2001,Nigerian Used,81061,1400,Petrol,Automatic,840000,
Honda,2003,Nigerian Used,98733,3000,Petrol,Automatic,787500,
Toyota,2005,Nigerian Used,230063,1800,Petrol,Automatic,1800000,
Nissan,2007,Nigerian Used,293534,2000,Petrol,Automatic,945000,
Toyota,2000,Nigerian Used,143536,2000,Petrol,Automatic,945000,
Toyota,2014,Foreign Used,164891,2400,Petrol,Automatic,6075000,
Nissan,2007,Nigerian Used,148749,3500,Petrol,CVT,840000,
Acura,2009,Nigerian Used,221298,3500,Petrol,Automatic,3375000,
Hyundai,2015,Nigerian Used,132764,1800,Petrol,Manual,630000,
Mercedes-Benz,,,74435,,,Automatic,906000,
Honda,2010,Nigerian Used,115229,3500,Petrol,Automatic,3375000,SUV
Acura,2005,Nigerian Used,122273,3500,Petrol,Automatic,2250000,SUV
Acura,2003,Nigerian Used,1,3200,Petrol,Automatic,735000,
Toyota,2000,Nigerian Used,143536,2000,Petrol,Automatic,945000,
Toyota,2004,Foreign Used,210375,2000,Diesel,Manual,2025000,
Hyundai,2015,Foreign Used,199762,3800,Petrol,Automatic,12937500,
Honda,2012,Nigerian Used,106612,2000,Petrol,Automatic,1800000,
Mercedes-Benz,1999,Nigerian Used,217374,2400,Petrol,Automatic,892500,
Nissan,2001,Nigerian Used,140344,1000,Petrol,Manual,682500,
Toyota,2005,Nigerian Used,230063,1800,Petrol,Automatic,1800000,
Toyota,2014,Foreign Used,164891,2400,Petrol,Automatic,6075000,
Mercedes-Benz,1995,Nigerian Used,158206,1800,Petrol,Automatic,945000,
Acura,2009,Nigerian Used,221298,3500,Petrol,Automatic,3375000,
Toyota,2002,Nigerian Used,191872,1800,Petrol,Manual,945000,
Hyundai,2004,Nigerian Used,92477,2000,Petrol,Automatic,997500,
Hyundai,,,236342,,,Manual,682000,
Honda,2010,Nigerian Used,115229,3500,Petrol,Automatic,3375000,SUV
Honda,1996,Nigerian Used,234412,22000,Petrol,Automatic,735000,
Mercedes-Benz,,,281858,,,Automatic,962000,
Volkswagen,2012,Nigerian Used,135300,2000,Petrol,Automatic,5625000,
Toyota,2013,Foreign Used,118069,3500,Petrol,Automatic,9360000,
Nissan,2000,Nigerian Used,175361,3300,Petrol,Automatic,945000,
Honda,2004,Nigerian Used,224506,3000,Petrol,Automatic,1012500,
Mercedes-Benz,1999,Nigerian Used,217374,2400,Petrol,Automatic,892500,
Ford,2012,Nigerian Used,1,1600,Petrol,Manual,840000,
Nissan,2005,Nigerian Used,136348,4000,Petrol,Automatic,1631250,SUV
Toyota,2013,Foreign Used,94162,3500,Petrol,Automatic,8400000,
Toyota,2000,Nigerian Used,280881,1800,Petrol,Automatic,840000,
Mercedes-Benz,1995,Nigerian Used,158206,1800,Petrol,Automatic,945000,
Acura,2003,Nigerian Used,1,3200,Petrol,Automatic,735000,
Honda,2017,Foreign Used,82530,2400,Petrol,Automatic,8775000,
Ford,2008,Foreign Used,311820,3500,Petrol,Automatic,3712500,
Toyota,2002,Nigerian Used,129237,,Petrol,Automatic,1687500,
Mercedes-Benz,2000,Nigerian Used,1609338,2000,Petrol,Automatic,895000,
Toyota,2013,Foreign Used,94162,3500,Petrol,Automatic,8400000,
Volkswagen,2012,Nigerian Used,135300,2000,Petrol,Automatic,5625000,
Honda,1999,Nigerian Used,143938,2300,Petrol,Automatic,988000,
Toyota,2003,Nigerian Used,300839,2500,Petrol,Manual,935000,
Toyota,2000,Nigerian Used,287619,1800,Petrol,Automatic,840000,
Honda,2004,Nigerian Used,224506,3000,Petrol,Automatic,1012500,
Nissan,2005,Nigerian Used,136348,4000,Petrol,Automatic,1631250,SUV
Ford,2007,Foreign Used,351352,2000,Petrol,Manual,1470000,
Peugeot,2011,Nigerian Used,676265,2000,Petrol,Automatic,1575000,
Toyota,2004,Nigerian Used,242471,1300,Petrol,Manual,840000,
Volkswagen,2018,Foreign Used,72831,2000,Petrol,Automatic,27300000,
Honda,2017,Foreign Used,82530,2400,Petrol,Automatic,8775000,
Mercedes-Benz,2007,Nigerian Used,145348,4800,Petrol,Automatic,2467500,
Toyota,2005,Nigerian Used,217768,1800,Petrol,Manual,2250000,
Toyota,1999,Nigerian Used,225340,2200,Petrol,Automatic,945000,
Kia,2014,Nigerian Used,63697,1200,Petrol,Manual,2700000,
Mercedes-Benz,2007,Foreign Used,145683,4700,Petrol,Automatic,5625000,SUV
